time,open,high,low,close,Volume,Volume MA
2021-01-08T00:00:00Z,6e-7,6.6e-7,5.6e-7,6.3e-7,2.6447808880699815,1.817344135206221
2021-01-09T00:00:00Z,6.3e-7,7.1e-7,6.1e-7,6.8e-7,4.387450746228972,1.9907968148896713
2021-01-10T00:00:00Z,6.7e-7,7.2e-7,6.1e-7,6.6e-7,3.643862689242958,2.1145207602770704
2021-01-11T00:00:00Z,6.5e-7,6.6e-7,5.4e-7,6.3e-7,2.060304238821975,2.1557410952871696
2021-01-12T00:00:00Z,6.2e-7,6.8e-7,6.2e-7,6.5e-7,0.7358256566919764,2.013529969500019
2021-01-13T00:00:00Z,6.5e-7,7e-7,6.2e-7,6.4e-7,0.7633324497179912,1.994285558415669
2021-01-14T00:00:00Z,6.4e-7,6.6e-7,6.1e-7,6.3e-7,0.7865911018009772,1.9994453881029677
2021-01-15T00:00:00Z,6.3e-7,7.4e-7,6.2e-7,7.2e-7,5.381251802101966,2.0972619168231663
2021-01-16T00:00:00Z,7.3e-7,8.9e-7,7.1e-7,7.9e-7,5.672877096381962,2.323645322821368
2021-01-17T00:00:00Z,7.9e-7,8.6e-7,7.5e-7,8.3e-7,4.257396009009913,2.405307231977214
2021-01-18T00:00:00Z,8.4e-7,8.8e-7,7.4e-7,8e-7,3.209935610281966,2.4367895345771626
2021-01-19T00:00:00Z,7.9e-7,8.4e-7,7.7e-7,7.8e-7,1.3619802515779746,2.454941128965862
2021-01-20T00:00:00Z,7.8e-7,8.1e-7,7.4e-7,8.1e-7,1.531634155326985,2.467946270962212
2021-01-21T00:00:00Z,8.1e-7,9e-7,8e-7,8.5e-7,1.1800582456589923,2.5088938618176937
2021-01-22T00:00:00Z,8.4e-7,8.7e-7,8.1e-7,8.2e-7,1.3524967805759904,2.526018062651544
2021-01-23T00:00:00Z,8.2e-7,0.0000013,8.1e-7,0.00000126,16.970871702906894,3.2525720279688906
2021-01-24T00:00:00Z,0.00000125,0.0000018,0.00000121,0.00000173,26.7437350286338,4.487017221799481
2021-01-25T00:00:00Z,0.00000173,0.00000196,0.0000015,0.00000162,19.684934270368725,5.380244152953067
2021-01-26T00:00:00Z,0.00000161,0.00000229,0.00000158,0.00000226,12.340107649967614,5.89872820928453
2021-01-27T00:00:00Z,0.00000224,0.0000028,0.00000199,0.00000271,36.503067046138455,7.560624670975308
2021-01-28T00:00:00Z,0.00000271,0.00000389,0.0000026,0.00000356,30.56400103588464,8.956585678366041
2021-01-29T00:00:00Z,0.00000359,0.00000652,0.00000314,0.00000372,215.10132407607216,19.4922793448582
2021-01-30T00:00:00Z,0.0000037,0.00000478,0.00000313,0.00000381,34.116799549874415,21.015926187889775
2021-01-31T00:00:00Z,0.00000382,0.00000399,0.0000031,0.00000387,33.883475178600655,22.607084734878708
2021-02-01T00:00:00Z,0.00000386,0.0000039,0.00000313,0.0000032,13.042475879630466,23.222417246025632
2021-02-02T00:00:00Z,0.00000323,0.00000379,0.00000275,0.00000355,29.105309981223026,24.63951612260088
2021-02-03T00:00:00Z,0.00000357,0.0000043,0.00000343,0.00000345,31.673277237597027,26.183850429390684
2021-02-04T00:00:00Z,0.00000345,0.00000395,0.00000332,0.00000361,17.192670121969915,26.774421345384088
2021-02-05T00:00:00Z,0.00000364,0.00000455,0.00000363,0.00000426,25.368210550128374,27.75918801807141
2021-02-06T00:00:00Z,0.00000426,0.00000442,0.00000335,0.00000359,22.24163412093791,28.658399923667808
2021-02-07T00:00:00Z,0.00000359,0.00000366,0.0000032,0.00000341,25.056401185873344,29.750723202447382
2021-02-08T00:00:00Z,0.0000034,0.00000369,0.00000295,0.00000311,16.70838859471077,30.518043619604022
2021-02-09T00:00:00Z,0.00000314,0.00000329,0.00000288,0.0000032,15.077880529377301,31.19535593830654
2021-02-10T00:00:00Z,0.00000317,0.00000337,0.00000291,0.0000031,17.072556150142493,31.989980833530716
2021-02-11T00:00:00Z,0.00000309,0.00000394,0.00000305,0.00000371,29.511959396630782,33.39795396433346
2021-02-12T00:00:00Z,0.00000373,0.00000411,0.00000357,0.00000392,21.38695449676124,33.61875810402618
2021-02-13T00:00:00Z,0.0000039,0.00000418,0.00000366,0.00000385,18.10439714232273,33.18679120971062
2021-02-14T00:00:00Z,0.00000389,0.00000394,0.00000336,0.00000346,22.816156916314338,33.343352342007904
2021-02-15T00:00:00Z,0.00000347,0.00000405,0.00000301,0.0000036,23.047259132679788,33.87870991614351
2021-02-16T00:00:00Z,0.00000362,0.00000386,0.00000338,0.00000351,10.396775127734251,32.5733953202233
2021-02-17T00:00:00Z,0.00000351,0.00000351,0.0000031,0.00000318,9.294725787479292,31.509931557803032
2021-02-18T00:00:00Z,0.00000318,0.0000044,0.00000318,0.0000041,17.2865693526919,21.61919382163402
2021-02-19T00:00:00Z,0.0000041,0.00000445,0.00000362,0.00000425,17.56929553504656,20.791818620892624
2021-02-20T00:00:00Z,0.00000425,0.00000512,0.000004,0.00000419,27.54284219637766,20.474786971781477
2021-02-21T00:00:00Z,0.00000419,0.00000638,0.00000404,0.00000591,51.55377178724277,22.400351767162093
2021-02-22T00:00:00Z,0.00000591,0.00000885,0.00000587,0.0000084,61.84771688348486,24.037472112275186
2021-02-23T00:00:00Z,0.00000844,0.0000105,0.00000675,0.00000905,87.98806315590299,26.853211408190486
2021-02-24T00:00:00Z,0.00000905,0.00001335,0.00000864,0.00001311,84.28775495141835,30.207965649662906
2021-02-25T00:00:00Z,0.00001303,0.00001739,0.00001216,0.00001252,158.27323752750482,36.85321699853173
2021-02-26T00:00:00Z,0.00001252,0.00001475,0.00001088,0.00001116,85.3860547900372,40.010438031986695
2021-02-27T00:00:00Z,0.00001117,0.00001172,0.00000948,0.00001008,83.80471825796648,42.94785388559135
2021-02-28T00:00:00Z,0.00001011,0.00001077,0.00000866,0.00000932,67.8992594115795,45.507397426434785
2021-03-01T00:00:00Z,0.00000932,0.00001337,0.00000919,0.00001175,92.68360247695317,49.38768352381358
2021-03-02T00:00:00Z,0.00001171,0.0000118,0.00001025,0.00001045,44.9782813,50.78296978130645
