price,longCountPercent,shortCountPercent
127.350,0.0109,0.0000
127.400,0.0218,0.0000
127.450,0.0000,0.0109
127.550,0.0000,0.0109
127.600,0.0218,0.0109
127.700,0.0327,0.0000
127.750,0.0327,0.0109
127.800,0.0109,0.0000
127.850,0.0218,0.0000
127.900,0.0109,0.0109
127.950,0.0109,0.0109
128.000,0.0436,0.0109
128.050,0.0218,0.0109
128.100,0.0109,0.0000
128.150,0.0327,0.0109
128.250,0.0109,0.0000
128.300,0.0327,0.0109
128.350,0.0109,0.0109
128.400,0.0654,0.0000
128.450,0.0218,0.0000
128.500,0.0436,0.0109
128.550,0.0109,0.0000
128.600,0.0436,0.0109
128.650,0.0436,0.0218
128.700,0.0327,0.0000
128.750,0.0109,0.0000
128.800,0.0327,0.0109
128.900,0.0000,0.0109
128.950,0.0109,0.0109
129.000,0.0327,0.0218
129.050,0.0545,0.0000
129.100,0.0000,0.0109
129.150,0.0327,0.0000
129.200,0.0327,0.0000
129.250,0.0436,0.0109
129.350,0.0218,0.0109
129.400,0.0327,0.0109
129.500,0.0000,0.0218
129.550,0.0545,0.0218
129.600,0.0436,0.0109
129.650,0.0436,0.0000
129.700,0.0218,0.0436
129.750,0.0109,0.0109
129.800,0.0218,0.0109
129.850,0.0000,0.0218
129.900,0.0218,0.0109
129.950,0.0109,0.0545
130.000,0.0981,0.0763
130.050,0.0327,0.0327
130.100,0.0109,0.0109
130.150,0.0327,0.0436
130.200,0.0000,0.0109
130.250,0.0218,0.0218
130.300,0.0327,0.0545
130.350,0.0109,0.0109
130.400,0.0436,0.0109
130.450,0.0436,0.0218
130.500,0.0436,0.0000
130.550,0.0218,0.0109
130.600,0.0654,0.0327
130.650,0.0545,0.0000
130.700,0.0436,0.0000
130.750,0.0109,0.0109
130.800,0.0327,0.0109
130.850,0.0327,0.0000
130.900,0.0327,0.0327
130.950,0.0218,0.0218
131.000,0.0436,0.0218
131.050,0.0218,0.0109
131.100,0.0436,0.0000
131.150,0.0218,0.0109
131.200,0.0436,0.0327
131.250,0.0436,0.0109
131.300,0.0218,0.0000
131.350,0.0436,0.0218
131.400,0.0654,0.0109
131.450,0.0327,0.0000
131.500,0.0654,0.0109
131.550,0.0327,0.0218
131.600,0.0545,0.0218
131.650,0.0000,0.0218
131.700,0.0654,0.0000
131.750,0.0218,0.0327
131.800,0.0763,0.0000
131.900,0.0436,0.0218
131.950,0.0109,0.0109
132.000,0.0327,0.0218
132.050,0.0109,0.0327
132.100,0.0218,0.0000
132.150,0.0218,0.0109
132.200,0.0218,0.0109
132.250,0.0327,0.0000
132.300,0.0436,0.0109
132.350,0.0218,0.0327
132.400,0.0545,0.0109
132.450,0.0218,0.0000
132.500,0.0218,0.0109
132.550,0.0109,0.0000
132.600,0.0218,0.0000
132.650,0.0327,0.0109
132.700,0.0327,0.0109
132.750,0.0436,0.0218
132.800,0.0436,0.0218
132.850,0.0109,0.0000
132.900,0.0109,0.0218
132.950,0.0109,0.0218
133.000,0.0436,0.0436
133.100,0.0000,0.0109
133.150,0.0218,0.0109
133.200,0.0436,0.0109
133.250,0.0327,0.0218
133.300,0.0109,0.0109
133.350,0.0327,0.0109
133.400,0.0218,0.0218
133.500,0.0109,0.0000
133.550,0.0109,0.0218
133.600,0.0436,0.0000
133.650,0.0327,0.0109
133.700,0.0109,0.0327
133.750,0.0109,0.0109
133.800,0.0436,0.0218
133.850,0.0000,0.0109
133.900,0.1091,0.0109
133.950,0.0109,0.0109
134.000,0.0763,0.0436
134.050,0.0000,0.0218
134.100,0.0327,0.0218
134.150,0.0327,0.0218
134.200,0.0545,0.0327
134.250,0.0109,0.0000
134.300,0.0872,0.0545
134.350,0.0436,0.0109
134.400,0.0872,0.0218
134.450,0.0545,0.0218
134.500,0.0218,0.0000
134.550,0.0327,0.0000
134.600,0.4907,0.0218
134.650,0.2399,0.0109
134.700,0.1418,0.0327
134.750,0.2617,0.0327
134.800,0.3053,0.0218
134.850,0.2181,0.0109
134.900,0.4689,0.0109
134.950,0.4580,0.0218
135.000,0.8397,0.0763
135.050,0.2617,0.0109
135.100,0.0654,0.0109
135.150,0.0218,1.3850
135.200,0.1200,0.0327
135.250,0.1854,0.0000
135.300,0.5016,0.0109
135.350,0.0327,0.0218
135.400,0.4362,0.0000
135.450,0.6979,0.0218
135.500,0.4471,0.0327
135.550,0.2072,0.0436
135.600,0.0763,0.0545
135.650,0.0436,0.0327
135.700,0.1527,0.0109
135.750,0.5016,0.0109
135.800,0.0545,0.0218
135.850,0.0872,0.0218
135.900,0.0872,0.0109
135.950,0.0763,0.2290
136.000,0.5562,0.0763
136.050,0.0763,0.0327
136.100,0.1091,0.0436
136.150,0.0981,0.0218
136.200,0.0654,0.0218
136.250,0.0763,0.0436
136.300,0.1745,0.0436
136.350,0.1963,0.0654
136.400,0.1309,0.0545
136.450,0.0327,0.0545
136.500,0.0763,0.0654
136.550,0.0872,0.0654
136.600,0.5016,0.0327
136.650,0.3817,0.0654
136.700,0.1091,0.0763
136.750,0.1527,0.0545
136.800,0.0545,0.0327
136.850,0.1527,0.0218
136.900,0.0872,0.0218
136.950,0.1309,0.0218
137.000,0.0981,0.0436
137.050,0.0436,0.0109
137.100,0.0763,0.0763
137.150,0.0654,0.0545
137.200,0.0654,0.0545
137.250,0.0545,0.0654
137.300,0.0763,0.0109
137.350,0.0327,0.0763
137.400,0.0654,0.0000
137.450,0.0981,0.0327
137.500,0.1527,0.0218
137.550,0.0436,0.0545
137.600,0.0545,0.0981
137.650,0.0218,0.0436
137.700,0.0436,0.0545
137.750,0.0545,0.0327
137.800,0.0436,0.0545
137.850,0.0654,0.0654
137.900,0.0654,0.0654
137.950,0.0981,0.0654
138.000,0.1963,0.0981
138.050,0.0981,0.1200
138.100,0.0654,0.0545
138.150,0.0436,0.0872
138.200,0.0981,0.0436
138.250,0.0218,0.0545
138.300,0.1091,0.0327
138.350,0.0436,0.0872
138.400,0.0981,0.1309
138.450,0.0654,0.0436
138.500,0.0872,0.1636
138.550,0.0763,0.1309
138.600,0.1091,0.0545
138.650,0.0654,0.1091
138.700,0.1091,0.0436
138.750,0.0654,0.0436
138.800,0.1527,0.0981
138.850,0.1527,0.1091
138.900,0.0763,0.1200
138.950,0.0654,0.1418
139.000,0.1309,0.1527
139.050,0.0327,0.1309
139.100,0.0218,0.1309
139.150,0.1200,0.0763
139.200,0.1309,0.0763
139.250,0.0218,0.1636
139.300,0.3053,0.1200
139.350,0.8070,0.1527
139.400,0.4689,0.1418
139.450,0.1200,0.1745
139.500,0.3272,0.1636
139.550,0.1309,0.0545
139.600,0.2290,0.0654
139.650,0.2181,0.1200
139.700,0.2944,0.1091
139.750,0.0981,0.0872
139.800,0.1309,0.1091
139.850,0.1091,0.0654
139.900,0.1963,0.0436
139.950,0.2617,0.1200
140.000,0.2617,0.1091
140.050,0.1745,0.1527
140.100,0.1636,0.1418
140.150,0.1745,0.1309
140.200,0.3272,0.1418
140.250,0.3708,0.1418
140.300,0.4362,0.2944
140.350,0.1527,0.0327
140.400,0.0436,0.0218
140.450,0.0109,0.0000
140.500,0.0327,0.0000
140.550,0.0327,0.2508
140.600,0.1745,0.7525
140.650,0.2181,0.3926
140.700,0.2290,0.7415
140.750,0.1854,1.0796
140.800,0.1091,0.8397
140.850,0.1854,0.5016
140.900,0.1200,0.2181
140.950,0.1200,0.1309
141.000,0.0981,0.4035
141.050,0.0654,0.3381
141.100,0.0763,0.1636
141.150,0.0872,0.0981
141.200,0.1745,0.4907
141.250,0.1091,0.2944
141.300,0.0654,0.4253
141.350,0.2726,0.6434
141.400,0.5344,0.6979
141.450,0.2181,0.3926
141.500,0.4471,0.3162
141.550,0.1200,0.1745
141.600,0.1745,0.1309
141.650,0.1854,0.1309
141.700,0.2617,0.1636
141.750,0.2181,0.0981
141.800,0.0872,0.2508
141.850,0.1527,0.0981
141.900,0.0545,0.0981
141.950,0.0872,0.1309
142.000,0.1745,0.2835
142.050,0.0218,0.1091
142.100,0.1309,0.1636
142.150,0.0981,0.0654
142.200,0.0872,0.2072
142.250,0.1745,0.0654
142.300,0.1418,0.1200
142.350,0.0654,0.0981
142.400,0.1200,0.1963
142.450,0.0763,0.1200
142.500,0.0981,0.1309
142.550,0.1091,0.0654
142.600,0.0872,0.1418
142.650,0.0436,0.0872
142.700,0.1309,0.2290
142.750,0.0763,0.0763
142.800,0.1418,0.3381
142.850,0.0545,0.1418
142.900,0.0654,0.1418
142.950,0.0218,0.0218
143.000,0.0872,0.1854
143.050,0.0436,0.0545
143.100,0.0654,0.0981
143.150,0.0327,0.0654
143.200,0.0654,0.0763
143.250,0.0218,0.0545
143.300,0.0436,0.0545
143.350,0.1200,0.0654
143.400,0.0436,0.0872
143.450,0.0763,0.0545
143.500,0.0981,0.1636
143.550,0.0109,0.0763
143.600,0.0436,0.0654
143.650,0.0436,0.0436
143.700,0.0000,0.0436
143.750,0.0763,0.1200
143.800,0.0327,0.1309
143.850,0.0327,0.0218
143.900,0.0218,0.0327
143.950,0.0000,0.0545
144.000,0.0436,0.1309
144.050,0.0218,0.0436
144.100,0.0000,0.0109
144.150,0.0218,0.0872
144.200,0.0436,0.0436
144.250,0.0327,0.0872
144.300,0.0109,0.2508
144.350,0.0327,0.2726
144.400,0.0436,0.1200
144.450,0.0109,0.3162
144.500,0.0218,0.0109
144.550,0.0436,0.0981
144.600,0.0218,0.0763
144.650,0.0436,0.1091
144.700,0.0872,0.0109
144.750,0.0109,0.2508
144.800,0.0545,0.0545
144.850,0.0218,0.0436
144.900,0.0763,0.0327
144.950,0.0654,0.0654
145.000,0.0981,0.1091
145.050,0.0436,0.0654
145.100,0.0327,0.0654
145.150,0.0000,0.0218
145.200,0.0218,0.0436
145.250,0.0327,0.0109
145.300,0.0218,0.0436
145.350,0.0000,0.0545
145.400,0.0654,0.0872
145.450,0.0218,0.0218
145.500,0.0981,0.0545
145.550,0.0218,0.0545
145.600,0.0218,0.0327
145.650,0.0218,0.0654
145.700,0.0872,0.0327
145.750,0.0327,0.0218
145.800,0.0545,0.0872
145.850,0.0327,0.0218
145.900,0.0218,0.0654
145.950,0.0000,0.0218
146.000,0.0545,0.0218
146.050,0.0000,0.0327
146.100,0.0000,0.0327
146.150,0.0218,0.0109
146.200,0.0327,0.0218
146.250,0.0000,0.0327
146.300,0.0218,0.0327
146.350,0.0000,0.0218
146.400,0.0109,0.0327
146.450,0.0109,0.0218
146.500,0.0436,0.0654
146.600,0.0436,0.0109
146.650,0.0000,0.0109
146.700,0.0109,0.0000
146.750,0.0109,0.0000
146.800,0.1091,0.0327
146.850,0.0109,0.0109
146.900,0.0218,0.0000
146.950,0.0109,0.0000
147.000,0.0436,0.0763
147.050,0.0218,0.0327
147.100,0.0218,0.0000
147.150,0.0109,0.0327
147.200,0.0327,0.0327
147.250,0.0218,0.0109
147.350,0.0218,0.0000
147.400,0.0109,0.0109
147.450,0.0109,0.0109
147.500,0.0218,0.0327
147.600,0.0109,0.0109
147.650,0.0218,0.0000
147.700,0.0000,0.0436
147.750,0.0109,0.0000
147.800,0.0327,0.0000
147.850,0.0109,0.0327
147.900,0.0000,0.0327
147.950,0.0218,0.0218
148.000,0.0436,0.1200
148.050,0.0109,0.0000
148.100,0.0218,0.0545
148.150,0.0327,0.0000
148.200,0.0327,0.0327
148.250,0.0327,0.0000
148.300,0.0327,0.0436
148.350,0.0218,0.0109
148.400,0.0436,0.0436
148.450,0.0109,0.0327
148.500,0.0436,0.0436
148.550,0.0327,0.0218
148.600,0.0218,0.0109
148.650,0.0218,0.0327
148.700,0.0218,0.0218
148.750,0.0109,0.0218
148.800,0.0218,0.0654
148.850,0.0436,0.0763
148.900,0.0218,0.0654
148.950,0.0109,0.9269
149.000,0.0763,0.0981
149.050,0.0218,0.0109
149.100,0.0218,0.0327
149.150,0.0327,0.0109
149.200,0.0327,0.0436
149.250,0.0327,0.0763
149.300,0.0218,0.0436
149.350,0.0109,0.0218
149.400,0.0545,0.0109
149.450,0.0545,0.0218
149.500,0.0436,0.0545
149.550,0.0218,0.0109
149.600,0.0436,0.0981
149.650,0.0218,0.0218
149.700,0.0327,0.0109
149.750,0.0327,0.0436
149.800,0.0327,0.0763
149.850,0.0109,0.0327
149.900,0.0218,0.1091
149.950,0.0109,0.2508
150.000,0.1636,0.5453
150.050,0.0545,0.0109
150.100,0.0436,0.0000
150.150,0.0327,0.0327
150.200,0.0327,0.0436
150.250,0.0109,0.1745
150.300,0.0109,0.0545
150.350,0.0327,0.0218
150.400,0.0218,0.0545
150.450,0.0109,0.3381
150.500,0.0327,0.0327
150.550,0.0109,0.0218
150.600,0.0218,0.0218
150.650,0.0218,0.0218
150.700,0.0109,0.0109
150.750,0.0109,0.0109
150.800,0.0327,0.0218
150.850,0.0109,0.0327
150.900,0.0109,0.0218
150.950,0.0218,0.0109
151.000,0.0436,0.0545
151.050,0.0218,0.0109
151.100,0.0327,0.0218
151.150,0.0109,0.0109
151.200,0.0218,0.0109
151.250,0.0218,0.0109
151.300,0.0109,0.0109
151.350,0.0109,0.0000
151.400,0.0981,0.0109
151.450,0.0109,0.0000
151.500,0.0327,0.0000
151.550,0.0218,0.0218
151.600,0.0109,0.0654
151.650,0.0109,0.0109
151.700,0.0218,0.0000
151.750,0.0109,0.0218
151.800,0.0109,0.0327
151.850,0.0218,0.0109
151.900,0.0109,0.0000
151.950,0.0109,0.0000
152.000,0.0327,0.0327
152.050,0.0109,0.0218
152.100,0.0109,0.1527
152.150,0.0218,0.0000
152.200,0.0109,0.0109
152.250,0.0327,0.0000
152.300,0.0218,0.0000
152.350,0.0109,0.0000
152.400,0.0109,0.0327
152.450,0.0218,0.0109
152.500,0.0218,0.0000
152.550,0.0109,0.0109
152.600,0.0218,0.0436
152.650,0.0109,0.0000
152.700,0.0109,0.0327
152.750,0.0327,0.0218
152.800,0.0109,0.0109
152.850,0.0218,0.0218
152.900,0.0218,0.0218
152.950,0.0109,0.0109
153.000,0.0327,0.0654
153.050,0.0218,0.0000
153.100,0.0109,0.0000
153.150,0.0109,0.0218
153.200,0.0218,0.0218
153.250,0.0109,0.0000
153.300,0.0109,0.0109
153.350,0.0218,0.0000
153.400,0.0872,0.0218
153.450,0.0109,0.0000
153.500,0.0327,0.0109
153.550,0.0109,0.0000
153.600,0.0109,0.0109
153.650,0.0218,0.0000
153.700,0.0109,0.0109
153.750,0.1200,0.0218
153.800,0.0327,0.0327
153.850,0.0218,0.0218
153.900,0.0218,0.0000
153.950,0.0218,0.0109
154.000,0.0327,0.0545
154.050,0.0109,0.0000
154.100,0.0218,0.0218
154.150,0.0218,0.0109
154.200,0.0109,0.0218
154.250,0.0218,0.0109
154.300,0.0109,0.0109
154.350,0.0109,0.0000
154.400,0.0327,0.0109
154.450,0.0109,0.0000
154.500,0.0218,0.0327
154.550,0.0218,0.0000
154.600,0.0109,0.0109
154.650,0.0109,0.0109
154.700,0.0218,0.0218
154.750,0.0109,0.0654
154.800,0.0109,0.0436
154.850,0.0109,0.0000
154.900,0.0109,0.0109
154.950,0.0109,0.0109
155.000,0.0545,0.0436
155.050,0.0000,0.0218
155.100,0.0000,0.0218
155.150,0.0218,0.0109
155.200,0.0000,0.0109
155.250,0.0000,0.0218
155.300,0.0109,0.0000
155.350,0.0109,0.0218
155.400,0.0000,0.0109
155.450,0.0109,0.0000
155.500,0.0000,0.0109
155.550,0.0000,0.0109
155.600,0.0109,0.0218
155.700,0.0000,0.0109
155.750,0.0218,0.0109
155.800,0.0000,0.0109
155.900,0.0109,0.0109
155.950,0.0000,0.0109
156.000,0.0000,0.0109
156.050,0.0109,0.0000
156.200,0.0109,0.0109
156.250,0.0109,0.0109
156.350,0.0109,0.0109
156.400,0.0000,0.0218
156.450,0.0000,0.0218
156.500,0.0109,0.0327
156.550,0.0000,0.0109
156.600,0.0000,0.0218
156.650,0.0109,0.0000
156.700,0.0000,0.0109
156.750,0.0000,0.0109
156.800,0.0109,0.0327
156.850,0.0000,0.0327
156.900,0.0109,0.0000
156.950,0.0109,0.0000
157.000,0.0000,0.0109
157.050,0.0000,0.0109
157.100,0.0218,0.0109
157.150,0.0109,0.0000
157.200,0.0000,0.0109
157.250,0.0109,0.0109
157.300,0.0000,0.0109
157.400,0.0109,0.0327
157.500,0.0000,0.0109
157.550,0.0218,0.0000
157.600,0.0000,0.0109
157.650,0.0109,0.0109
157.700,0.0109,0.0000
157.750,0.0000,0.0218
157.800,0.0109,0.0109
157.850,0.0218,0.0000
157.900,0.0109,0.0000
157.950,0.0109,0.0000
158.000,0.0109,0.0327
158.050,0.0000,0.0109
158.100,0.0109,0.0000
158.150,0.0109,0.0000
158.200,0.0000,0.0109
158.250,0.0109,0.0000
158.300,0.0109,0.0109
158.400,0.0109,0.0109
158.450,0.0109,0.0000
158.500,0.0218,0.0109
158.550,0.0218,0.0000
158.600,0.0109,0.0109
158.650,0.0109,0.0000
158.700,0.0109,0.0000
158.750,0.0109,0.0000
158.800,0.0000,0.0109
158.850,0.0109,0.0000
158.900,0.0109,0.0109
159.000,0.0109,0.0109
159.050,0.0109,0.0000
159.100,0.0000,0.0109
159.150,0.0109,0.0000
159.200,0.0109,0.0218
159.250,0.0109,0.0000
159.300,0.0109,0.0109
159.350,0.0218,0.0000
159.400,0.0000,0.0109
159.450,0.0327,0.0000
159.500,0.0327,0.0000
159.600,0.0109,0.0109
159.650,0.0109,0.0109
159.750,0.0109,0.0000
159.800,0.0109,0.0218
159.900,0.0109,0.0000
159.950,0.0109,0.0109
160.000,0.0109,0.0545
160.050,0.0109,0.0218
160.100,0.0109,0.0000
160.150,0.0000,0.0109
160.200,0.0109,0.0218
160.250,0.0109,0.0000
160.350,0.0109,0.0000
160.400,0.0109,0.0109
160.450,0.0000,0.0109
160.500,0.0109,0.0000
160.550,0.0109,0.0109
160.600,0.0000,0.0109
160.650,0.0109,0.0000
160.700,0.0109,0.0000
160.800,0.0109,0.0109
160.850,0.0109,0.0109
160.950,0.0109,0.0109
161.000,0.0109,0.0218
161.100,0.0109,0.0000
161.150,0.0109,0.0000
161.200,0.0000,0.0109
161.250,0.0218,0.0000
161.300,0.0218,0.0109
161.400,0.0109,0.0109
161.450,0.0109,0.0000
161.550,0.0109,0.0000
161.600,0.0109,0.0109
161.700,0.0327,0.0000
161.750,0.0109,0.0000
161.800,0.0000,0.0218
161.850,0.0109,0.0109
161.900,0.0109,0.0000
162.000,0.0109,0.0327
162.050,0.0109,0.0000
162.150,0.0109,0.0109
162.200,0.0218,0.0109
162.300,0.0109,0.0000
162.350,0.0109,0.0000
162.400,0.0000,0.0109
162.450,0.0109,0.0000
162.500,0.0109,0.0000
162.600,0.0109,0.0109
162.650,0.0109,0.0000
162.750,0.0109,0.0109
162.800,0.0109,0.0109
162.850,0.0000,0.0109
162.900,0.0109,0.0000
162.950,0.0109,0.0000
163.000,0.0000,0.0109
163.050,0.0109,0.0000
163.100,0.0109,0.0000
163.150,0.0000,0.0109
163.200,0.0109,0.0218
163.250,0.0218,0.0000
163.350,0.0109,0.0109
163.400,0.0109,0.0218
163.500,0.0109,0.0000
163.550,0.0109,0.0109
163.600,0.0000,0.0109
163.650,0.0109,0.0109
163.700,0.0109,0.0000
163.800,0.0218,0.0109
163.850,0.0109,0.0109
163.950,0.0109,0.0000
164.000,0.0000,0.0109
164.050,0.0000,0.0109
164.100,0.0109,0.0109
164.150,0.0109,0.0000
164.200,0.0109,0.0109
164.250,0.0109,0.0109
164.400,0.0218,0.0109
164.500,0.0000,0.0218
164.550,0.0109,0.0109
164.600,0.0000,0.0109
164.650,0.0109,0.0000
164.700,0.0109,0.0000
164.800,0.0000,0.0109
164.850,0.0109,0.0109
164.900,0.0109,0.0000
165.000,0.0327,0.0327
165.150,0.0218,0.0000
165.200,0.0000,0.0109
165.250,0.0000,0.0109
165.300,0.0109,0.0000
165.400,0.0109,0.0109
165.450,0.0109,0.0109
165.550,0.0000,0.0218
165.600,0.0109,0.0109
165.650,0.0109,0.0000
165.800,0.0000,0.0218
165.900,0.0109,0.0000
166.000,0.0000,0.0109
166.050,0.0000,0.0109
166.100,0.0000,0.0109
166.150,0.0109,0.0000
166.200,0.0000,0.0109
166.300,0.0109,0.0218
166.400,0.0109,0.0109
166.600,0.0000,0.0218
166.650,0.0109,0.0109
166.800,0.0000,0.0218
166.900,0.0109,0.0000
167.000,0.0000,0.0109
167.150,0.0000,0.0109
167.200,0.0000,0.0327
167.400,0.0000,0.0109
167.600,0.0000,0.0218
167.700,0.0000,0.0109
167.800,0.0000,0.0109
167.850,0.0000,0.0109
168.000,0.0000,0.0109
168.200,0.0000,0.0109
168.250,0.0000,0.0109
168.300,0.0109,0.0000
168.400,0.0000,0.0109
168.450,0.0109,0.0109
168.500,0.0109,0.0109
168.600,0.0000,0.0109
168.800,0.0000,0.0109
169.000,0.0000,0.0109
169.200,0.0000,0.0109
169.400,0.0000,0.0109
169.600,0.0109,0.0109
169.800,0.0000,0.0109
170.000,0.0000,0.0763
170.200,0.0000,0.0109
170.400,0.0000,0.0109
170.500,0.0000,0.0218
170.600,0.0000,0.0327
170.650,0.0000,0.0109
170.800,0.0000,0.0109
170.900,0.0000,0.0109
171.000,0.0000,0.0109
171.200,0.0000,0.0109
171.300,0.0000,0.0109
171.400,0.0000,0.0109
171.600,0.0000,0.0109
171.800,0.0000,0.0109
172.000,0.0000,0.0109
172.200,0.0000,0.0109
172.400,0.0000,0.0109
172.600,0.0000,0.0109
172.800,0.0000,0.0109
173.000,0.0000,0.0109
173.200,0.0000,0.0109
173.400,0.0000,0.0109
173.600,0.0000,0.0109
173.700,0.0000,0.0109
173.800,0.0000,0.0109
174.000,0.0109,0.0109
174.200,0.0000,0.0109
174.300,0.0000,0.0109
174.400,0.0000,0.0109
174.600,0.0000,0.0109
174.800,0.0000,0.0109
174.950,0.0000,0.0109
175.000,0.0000,0.0109
175.100,0.0109,0.0000
175.200,0.0109,0.0109
175.250,0.0109,0.0000
175.300,0.0000,0.0109
175.400,0.0109,0.0109
175.550,0.0109,0.0000
175.600,0.0000,0.0109
175.700,0.0109,0.0000
175.800,0.0000,0.0109
175.850,0.0109,0.0000
176.000,0.0000,0.0109
176.200,0.0000,0.0109
176.250,0.0109,0.0000
176.400,0.0000,0.0218
176.600,0.0000,0.0109
176.800,0.0000,0.0109
177.000,0.0000,0.0109
177.200,0.0000,0.0109
177.400,0.0000,0.0109
177.500,0.0000,0.0109
177.600,0.0000,0.0109
177.800,0.0000,0.0109
177.950,0.0000,0.0109
178.000,0.0000,0.0218
178.200,0.0109,0.0109
178.400,0.0000,0.0109
178.600,0.0000,0.0109
178.800,0.0000,0.0109
179.000,0.0000,0.0109
179.100,0.0000,0.0109
179.200,0.0000,0.0109
179.400,0.0000,0.0109
179.600,0.0000,0.0109
179.800,0.0000,0.0109
179.950,0.0000,0.0109
180.000,0.0000,0.0436
180.200,0.0000,0.0109
180.400,0.0000,0.0109
180.500,0.0000,0.0109
180.600,0.0000,0.0109
180.800,0.0000,0.0109
181.000,0.0000,0.0218
181.200,0.0000,0.0109
181.250,0.0000,0.0109
181.400,0.0000,0.0109
181.600,0.0000,0.0109
181.800,0.0000,0.0109
182.000,0.0000,0.0109
182.100,0.0000,0.0109
182.200,0.0000,0.0109
182.400,0.0000,0.0109
182.450,0.0109,0.0000
182.600,0.0000,0.0109
182.800,0.0000,0.0109
183.000,0.0000,0.0109
183.200,0.0000,0.0109
183.400,0.0000,0.0109
183.600,0.0000,0.0109
183.800,0.0000,0.0109
183.850,0.0000,0.0109
184.000,0.0000,0.0109
184.150,0.0000,0.0872
184.200,0.0000,0.0109
184.250,0.0000,0.0109
184.400,0.0109,0.0109
184.450,0.0000,0.2399
184.600,0.0000,0.0109
184.800,0.0000,0.0109
185.000,0.0000,0.0218
185.100,0.0000,0.0109
185.200,0.0000,0.0109
185.400,0.0000,0.0109
185.600,0.0000,0.0109
185.800,0.0000,0.0109
186.000,0.0000,0.0109
186.200,0.0000,0.0109
186.300,0.0000,0.0109
186.400,0.0000,0.0109
186.600,0.0000,0.0109
186.650,0.0000,0.0109
186.800,0.0000,0.0109
187.000,0.0000,0.0109
187.200,0.0000,0.0109
187.400,0.0000,0.0109
187.600,0.0000,0.0109
187.800,0.0000,0.0109
188.000,0.0000,0.0109
188.200,0.0000,0.0109
188.400,0.0000,0.0109
188.600,0.0000,0.0109
188.750,0.0872,0.0109
188.800,0.0000,0.0109
189.000,0.0000,0.0109
189.050,0.0000,0.0109
189.200,0.0000,0.0109
189.400,0.0000,0.0109
189.600,0.0000,0.0109
189.750,0.0109,0.0000
189.800,0.0000,0.0109
190.000,0.0109,0.0109
190.200,0.0000,0.0109
190.400,0.0000,0.0109
190.600,0.0000,0.0109
190.800,0.0000,0.0109
191.000,0.0000,0.0109
191.200,0.0000,0.0109
191.400,0.0000,0.0109
191.600,0.0000,0.0109
191.800,0.0000,0.0109
192.000,0.0000,0.0218
192.050,0.0000,0.0109
192.200,0.0109,0.0109
192.400,0.0000,0.0109
192.600,0.0000,0.0109
192.800,0.0000,0.0109
193.000,0.0000,0.0109
193.200,0.0000,0.0109
193.400,0.0000,0.0109
193.450,0.0000,0.0109
193.600,0.0000,0.0109
193.800,0.0000,0.0109
194.000,0.0000,0.0109
194.200,0.0000,0.0109
194.400,0.0000,0.0109
194.600,0.0000,0.0109
194.650,0.0000,0.0109
194.800,0.0000,0.0109
195.050,0.0000,0.0109
195.250,0.0000,0.0109
195.450,0.0000,0.0109
195.650,0.0000,0.0109
195.850,0.0000,0.0109
199.950,0.0109,0.0000
200.000,0.1091,0.2617
200.050,0.0000,0.0109
200.600,0.0000,0.0109
201.000,0.0000,0.0109
201.100,0.0000,0.0109
203.900,0.0000,0.0109
204.650,0.0000,0.0109
205.900,0.0000,0.0109
206.750,0.0109,0.0000
209.800,0.0000,0.0109
214.000,0.0109,0.0000
214.100,0.0000,0.0109
219.750,0.0000,0.0109
220.000,0.0000,0.0109
228.550,0.0000,0.0109
229.350,0.0109,0.0000
230.000,0.0000,0.0109
230.250,0.0000,0.0109
236.750,0.0000,0.0109
239.550,0.0000,0.0109
240.000,0.0000,0.0109
242.850,0.0000,0.0109
243.100,0.0000,0.0109
244.000,0.0000,0.0109
245.500,0.0000,0.0109
247.000,0.0000,0.0109
248.950,0.0109,0.0000
250.000,0.0000,0.0218
254.950,0.0109,0.0000
260.100,0.0000,0.0109
260.300,0.0109,0.0000
262.300,0.0000,0.0109
262.450,0.0000,0.0109
264.750,0.0000,0.0109
266.750,0.0000,0.0109
270.850,0.0000,0.0109
271.250,0.0000,0.0109
271.400,0.0000,0.0109
272.300,0.0000,0.0109
272.650,0.0000,0.0109
275.050,0.0000,0.0109
275.550,0.0000,0.0109
276.600,0.0109,0.0000
277.100,0.0000,0.0109
277.800,0.0000,0.0109
280.000,0.0109,0.0000
284.300,0.0000,0.0109
286.850,0.0000,0.0109
288.300,0.0109,0.0109
288.400,0.0109,0.0000
288.500,0.0000,0.0109
300.000,0.0218,0.0763
300.250,0.0000,0.0109
327.400,0.0000,0.0109
333.000,0.0000,0.0109
336.550,0.0000,0.0109
350.000,0.0109,0.0109
358.100,0.0109,0.0000
364.000,0.0000,0.0109
400.000,0.0000,0.0218
440.150,0.0000,0.0109
499.950,0.0000,0.0109
500.000,0.0218,0.1527
501.000,0.0109,0.0000
503.000,0.0000,0.0109
505.000,0.0000,0.0218
600.000,0.0000,0.0327
633.250,0.0000,0.0109
650.000,0.0000,0.0109
658.000,0.0000,0.0109
700.000,0.0000,0.0327
723.400,0.0000,0.0109
750.000,0.0000,0.0218
800.000,0.0000,0.0218
855.000,0.0000,0.0109
856.000,0.0000,0.0109
999.950,0.0109,0.0000
1000.000,0.0327,0.3599
1050.000,0.0000,0.0109
